1/1	Anti vaxer liability outweighs far greater than the insignificant risk of those taking the shots, to their society and to humanity in a highly connected world order
0/1	Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong Anti vaxers are wrong
1/1	Anti vaxers, anti covid people are completely brain washed idiots
0/1	Anti vaxx disinformation is active 24/7!
1/1	Anti vaxx should not have access to hospital if they get covid. They chose not to get vaccinated, then they can deal with it AT HOME
1/0	Anti vaxxers are against any type of scientific progress. In 100 years time there will be treatments not even heard of today
1/1	Anti vaxxers are fuming
1/1	Anti vaxxers are intellectually impaired
1/1	Anti vaxxers are just scared of a needle and I to am scared of the needle but I dont complain. For example Sonny Liston was scared of needles and he's a tough looking guy but even tough guys have weaknesses. So if your scared of needles just remember be open about it and maybe a person can comfort you as you squeeze their hand. Its only a little prick.
1/1/1/1	Anti vaxxers are like vegans they have to tell everyone
1/1	Anti vaxxers are misinforming ignorant people. I trust science and would definitely get the vaccine.
1/1	Anti vaxxers are stupid beyond belief.
1/1	Anti vaxxers are thickos.
1/1	Anti vaxxers are very simple people who love to spend time with others who are also hard of thinking
1/1	Anti vaxxers aren't operating on empirical evidence or logic.
1/1	Anti vaxxers do not grasp the fact that risk for disease increases exponentially when more and more people forgo vaccines. They are entitled and selfish
1/1	Anti vaxxers don't listen to evidence
1/1	Anti vaxxers give me tourrettes.
1/1	Anti vaxxers have no concept of macro population.
1/1	Anti vaxxers having another bad week
1	Anti vaxxers literally don't understand how vaccines work and put unrealistic expectations on how they should work. Like owning a fire extinguisher and expecting to never get fires again and when it doesn't do that, theyre worthless. How completely naive.
1/1	Anti vaxxers live in their cupboards with NO connection to the real world.
1/1	Anti vaxxers promised zombies by now… where are they?
1/1	Anti vaxxers should be castrated and stopped from reproducing.
1/1	Anti vaxxers should be put on a list and denied medical help when they contract COVID ! Simple
1/-1	Anti vaxxers still won't be convinced
0/1	Anti vaxxers were once all for vaccines until they witnessed a decline in their child's health following a vaccine.
0/1	Anti vaxxers were once all for vaccines until they witnessed a decline in their child's health following a vaccine. In the scientific literature, its well documented that vaccines can induce an over reaction in the immune system commonly known as a cytokine storm. Yet, when this happens and it leads to death or autoimmune diseases, almost everyone has been programmed to say, "it couldn't be the vaccines"
1/-1	Anti vaxxers will be triggered.
1/1	Anti vaxxers, America isn't the world.
0/-1	Anti vaxxers.
1/1	Anti vaxxers. A small minority of uneducated looneys who believe anyfink wot dey is reedin on da sosharl meedeearrr bruv, innit.
1/1/1	Anti vaxxers: "There is no proof of the virus" People and medical workers who've died from the virus:ok I guess
1/1	Anti vaxxers: this sign cant stop me because i cant read
1/0	Anti, for a few reasons: Firstly, I don’t really trust the people who make money off the vaccine to tell me if it is effective or not. Secondly, from my personal experience and stories I’ve heard, it has not seemed to have any real effect. Third, I have seen examples of more natural cures that worked, and the fact that so many people in politics and the medical field are against them makes me distrust those individuals and their advice even more.
0/0	Anti-Science Fascism. Natural Immunity is the best protection, and all medical studies show it, the Harvard Medical Study, the Neuro-Immunology Study by Innsbruck University, the CDC Study, and the latest Study from Italy itself, in Umbria, which shows lasting effective NI at 18 months. Meanwhile, the Adverse Effects and evidence of Immuno-compromise caused by the Jabs continues to grow. These countries are ignoring Science and the Nuremburg Code, and they are doing it for cynical purposes, to print Pandemic Bonds to increase their Budgets. Absolutely disgusting.
1/1	Anti-VAXXers are like people who randomly sleep around without any protection. You can’t prevent STDs by taking vitamins, people. It’s not a difficult concept. Get the vaccine, wear a mask, social distance. Obviously
1/1	Anti-Vaccination culture will be the downfall of Society as we know it.
1/1	Anti-Vaccination culture will be the downfall of Society as we know it. I really had hope that maybe it was just a fluke - but people really believe this is poison from the government or bill gates or whatever the next conspiracy theory is. I pray for these men and women, and hope that science somehow becomes part of their education.
1/1	Anti-Vax & Flat Earth community are one in the same. Change my mind.
1/1	Anti-Vax Parent: “I am worried my child will get measles.” Me: “Then vaccinate your kid.” Anti-Vax Parent: “No. Vaccines are poison.” Me: Facepalm
1/1	Anti-Vaxers dying from covid, I call that sweet irony...
1/1	Anti-Vaxers: The black plague stopped naturally without any help of any vaccines 1/3 of Europe: Am I a joke to you?
1/1	Anti-Vaxx and stupid people in general LOVE to misinterpret "the vaccine doesn't prevent 100% of all infections" as "the vaccine doesn't prevent infections"
1/1	Anti-Vaxxers are crazy. Serious side effects from vaccines are rare. Even vaccines that effects you higher than the average will be protecting a person from that disease.
1/1	Anti-Vaxxers are cruel heartless & Divisive, bcuz they only Care about self and No one else but themselves, So selfish & sad
0	Anti-Vaxxers have rights, what about pro-choice having their say, it is all the same rights as everyone else.
1/1	Anti-Vaxxers with no qualifications in virology: * Nervous Sweating *
1/0	Anti-Vaxxers: VAXEN IZ poISIN AaAAaA fUck vaCcin SHIT! Me, a smort boi: shut
1/1	Anti-Vaxxers? smh more like pro-diseaser
1/0	Anti-trans scaremonger Abigail Shrier is now spreading disinformation about the COVID vaccines to her audience. Anti-trans bigotry is a gateway to a world of extreme right-wing content and conspiracy theories.
1/1	Anti-vaccers think they are experts in every topic.
1/1	Anti-vaccers, just accept that you are none too bright, in a Dunning Kruger manner.
1/0	Anti-vaccination fanatics repeatedly make FALSE CLAIMS that covid-19 & other contagious diseases are not dangerous, that vaccines are ineffective and high risk, & that most doctors, scientists, and public health organizations like CDC & WHO are untrustworthy.
1/1	Anti-vaccine "parents" should have their children taken away as quickly as possible. When do innocent children's right to live beat parents right to choose? I say, "every single goddamn time."
0/1	Anti-vaccine activists are abusing the misery and death of those who become unwell after receiving a covid shot, threatening to derail the largest vaccination program in US history.
1/1	Anti-vaccine activists are pro-disease activists. Literally.
0/1	Anti-vaccine activists falsely claimed in March 2020 that flu shots raise COVID-19 risks by distorting a study.
1/0	Anti-vaccine activists recently murdered three people in Australia. They were radicalised online and driven to committing this atrocity because of the exploitative model of social media popularised by professional liars like Alex Jones in the USA.
1/-1	Anti-vaccine campaigners need a chapter dedicated to themselves in the Darwin Awards
1/-1	Anti-vaccine disinformation has turned reasonable questions and concerns over rare side effects into conspiracy worries
1/1/1	Anti-vaccine movement is the origins of parents that want their kids to die movement.
1/1	Anti-vaccine party’s are stupid..
1/1	Anti-vaccine stories are often spread online through social media. They may not be based on scientific evidence and could put your child at risk of a serious illness.
1/1	Anti-vax influencers need to be held accountable for all the deliberate lying & distortion of facts.
1/1	Anti-vax kids be having midlife crisis at 2
1/1	Anti-vax kids born when this segment came out are probably having a mid-life crisis right about now.
1/1	Anti-vax kids: "when i grow up i-" Diseases: "No"
1/1	Anti-vax logic: This bridge is only 99.998% safe. I'll swim across the crocodile-infested water instead.
1/-1	Anti-vax mom: We know our kids best Every teen ever: Loud typing of LMAO
0/0	Anti-vax or cowards or any name's I'm stay away from vaccine until i die!!
1/1	Anti-vax people don't remind me of much other than that a ton of people can be convinced of anything with no credibility behind what they believe.
1/1	Anti-vax should be treated as terrorist cause they are. They put everyone in danger
1/1	Anti-vaxers are heroes. Single handily saving endangered deadly diseases from going extinct.
1/1	Anti-vaxers are just scared of needles
1/1	Anti-vaxers are selfish people, as many as possible needs to take the vaccine to get herd-immunity
1/1	Anti-vaxers should be denied admission to hospitals and denied any government funded medical services. Let's let the Darwin awards run their natural course.
1/1	Anti-vaxxer? As my old commander always told us: “You can’t fix stupid.”
1/1	Anti-vaxxers are "idiots" and "fools"
1/1	Anti-vaxxers are actually sub-human troglodytes that somehow managed to sneak into normal society, its surprising how they are still alive considering the essential oils they take must have melted their organs by now. Oh well, it's not like they were worth much anyways.
1/1	Anti-vaxxers are almost worse because their ignorance is blatant
1/1	Anti-vaxxers are an existential threat to humanity. End of discussion.
1/1	Anti-vaxxers are becoming Doctors now…. This is truly a dystopian future 😂
1/1	Anti-vaxxers are completely irrelevant. They don't respond to evidence or reason so a few weeks difference will have zero impact on them. The data were available for review on a rolling basis, like the UK has done. No excuse for this delay imo.
1/1	Anti-vaxxers are immune to logic and facts. Why even bother.
1/1	Anti-vaxxers are just human trash.
1/1	Anti-vaxxers are literally the dumbest cunts in existence.
0/0	Anti-vaxxers are not an extreme movement. My grandmother was an anti vaxxer. She was born in 1910 and never got sick. She never had memory issues, teeth issues, or issues living alone. She died of natural causes at 90. Mychildren will never be vaccinated. They have no allergies, they rarely get sick, and have no neurological issues. My father and aunt have had the measles, mumps, and lived in a farm community with no tetanus shots. Neither of them have never heard of a single death or complication from measles or mumps.
1/1	Anti-vaxxers are nothing else but idiots IMHO.
1	Anti-vaxxers are posting that vaccines don't block spread or catching Covid. That is utterly false.
1/1	Anti-vaxxers are so selfish and stupid. Just vaccine so we can reach herd immunity
1/1	Anti-vaxxers are still going to say that this video is a hoax
1/0	Anti-vaxxers are uneducated cowards. Otherwise they would be more afraid to get the virus than the vaccine. The media on both sides has done a poor job of explaining to the public the risks of long term effects from Covid-disease as compared to probably the safest vaccine that medical science has developed.
1/1	Anti-vaxxers are using breakthrough cases like mine to push dangerous, unscientific lies. So let me be clear: I feel fine. I don't need a ventilator. My family isn't worried about whether I'll make it. Because I'm vaccinated. Vaccines saves live. Please get yours today.
1/1	Anti-vaxxers be like: “told ya”, and then go get in their car and drive 80+ MPH on the freeway without a seatbelt.
1/1	Anti-vaxxers better back off when one finally comes out
1/1	Anti-vaxxers call Covid vaccines "experimental" Well -the experiment is to see if very safe vaccines with proven efficacy can reduce the burden of disease, save lives and get us out of lockdown. That's something me and over 300 million others are delighted to be a part of!
1/1	Anti-vaxxers call us sheep but then take horse medicine instead of the vaccine..
1/1/1/1	Anti-vaxxers complain about COVID being a biological weapon from China, yet refuses to take precaution of protecting themselves from that same "weapon".
1/1	Anti-vaxxers continue to be responsible for indirectly maiming and killing by spreading memes and fear that keep people (especially the ones that need it the most) from getting Vaccinated.
1/1	Anti-vaxxers deny themselves because they don't want to accept they're wrong.
1/1/0	Anti-vaxxers dying? I laugh and jeer...We need an official Darwin award.
0/1	Anti-vaxxers harass people waiting on line to get the vaccine at Dodger Stadium
1/1	Anti-vaxxers have below average IQ. Fact
1/1	Anti-vaxxers have blood on their hands and, consequently, should have deaths on their consciences. An absolute disgrace.
1/1	Anti-vaxxers have to be some of the dumbest, most illiterate people to walk the earth lol
0/0	Anti-vaxxers have way more facts behind them then the pro vaxxers that are just obeying their doctors
1/0/1	Anti-vaxxers in a nutshell: "I don't care if you get sick because of me. My body, my choice. Your body, my choice"
1/1/1/1	Anti-vaxxers literally make me cry. Because they could kill me.
1/1	Anti-vaxxers make me so irrationally angry, because they’re the type of people who just... reject science.
1/1	Anti-vaxxers make me so irrationally angry, because they’re the type of people who just... reject science. We can have differing opinions all day long, but only when they’re legitimate opinions based in a world of facts. You can’t just deny science. It’s fucking science.
1/1	Anti-vaxxers need to be excluded from society if they aren't amenable to reason. They are holding public health hostage and will cause an even worse disease outbreak than COVID if left unchecked.
1/1	Anti-vaxxers need to be left behind. Don't want to take one for the team? Then you can't be part of the team. Can't work. Can't fly. Can't eat at restaurants. No concerts, no bars, no dice. People who want to advance society don't have to cater to those who drag us down.
1/1	Anti-vaxxers not just selfish, but stupid.
0/0	Anti-vaxxers or just more informed
1/1	Anti-vaxxers seem to value freedom without any sense of social responsibility, let alone compassion.
1/-1	Anti-vaxxers should be denied health care when they get sick.
1/1	Anti-vaxxers should be excluded from society. They should not be allowed to enter stores, schools, theaters, bars, restaurants or any other place where large groups gather. They are biohazards and should be treated like biohazards.
1	Anti-vaxxers telling us they’re not going to take the vaccine. Again. Smh
1/0	Anti-vaxxers will point out the low mortality risk of Covid as evidence of its triviality but will use info like the above as "proof" that vaccines are dangerous.
1/1	Anti-vaxxers will survive WWZ Because they have no brain
1/1	Anti-vaxxers. I hope they catch it.Then just watch them panic for medical attention. Idiots.
1/0	Anti-vaxxers: Exist Eradicated Diseases: Hippity Hoppity your life is now my property
1/1/1	Anti-vaxxers: Vaccines are NOT TESTED FOR SAFETY AND EFFICACY! They never have been! Vaccine researchers: currently testing covid vaccines for safety and efficacy. Anti-vaxxers: ...... 5G!!!
1/-1	Anti-vaxxers: exist . Black Plague: its rewind time
1/1	Anti-vaxxing is a a depopulation tactic
1/1	Anti-vaxxing is all about taking unsubstantiated misinformation as fact
1/1	Anti-vaxxxers are not educated people. Trust science.
0/-1	Antibodies and other components of the immune system remember invaders, helping protect against further infection.
1/1	Antibodies are natural whether they come from infection or vaccination.
0/0	Antibodies may die but you also have T-cells which last much longer. Natural immunity through infection give better protection than a vaccine.
0/0	Antibody dependent enhancement ADE was caused by the SARS Cov 1 vaccine years ago during testing and it was never approved. This also happened with the Dengue vaccine. as it does with many RNA viruses. There were no long term safety trials to determine if this will happen with this vaccine. so count me out. I'm not taking this vaccine and becoming a part of the largest vaccine trial in history.
0/0	Antigenic shift (mutation) is a common normal biological function among coronavirus /more so with flu. This is precisely why vaccines have little to no chance of effectiveness for Corona type viruses. History has proven this true over and over. Corna vaccines are notoriously problematic ( mostly due to rapid weakening) and have never been successful.
1/1	Antivaccers are in for a nasty surprise when polio makes a return visit.
1/1	Antivaccers have killed more Americans than Al Qaeda, Imperial Japan, Nazi Germany, and the Confederacy put together. They're the greatest enemy this country has ever faced.
1/1	Antivaccination movements were on the fringes of society before COVID. Perhaps even more than the deaths the antivaccine movement has been an even worse consequence…
0/0	Antivax for life
1/1	Antivax logic: theres a 0.00000000000000000000000000000000000000000000000000000001% of me breaking my neck while looking left and right before crossing the road guess i'll just suddenly walk forward
1/1	Antivax nonsense. No safety steps are being skipped over. Different trial stages are being run concurrently, rather than after the previous stage. They're being performed in different populations concurrently across the globe, rather than after eachother. Your skepticism is simply ignorance.
1/1	Antivax people great job on single handedly dooming us all. I wish we could send you all to mars where you belong as you clearly lack the common sense the rest of us have
1/1	Antivax sheep are the most hilarious of all. All baaaaa baaaa the same tune. In unison now sheep
1/1	Antivax's arguments are the same. Just because the paper was debunked doesn't mean that the fire wont leap to another bunch of fuel. These people still say that the some of the vaccines still have mercury and that is causing the autism. It doesn't matter that it's not true, and that there's valid research that shows this. It really is simply arguing from ignorance.
1/1	Antivaxer: “My body, my choice.” Also antivaxer: “Your body, my choice.”
1/1	Antivaxers and antimaskers should be put on a desert island so sane people can work on achieving herd immunity
1/1	Antivaxers are idiots
1/1	Antivaxers are idiots.
1/1	Antivaxers have this unfounded idea that COVID-19 vaccines are leading to people "dying suddenly". But in a study of individuals with heart failure, the highest death rate was in the unvaccinated group. Explain
1/1	Antivaxers have this unfounded idea that COVID-19 vaccines are leading to people "dying suddenly". But in a study of individuals with heart failure, the highest death rate was in the unvaccinated group. Explain that.
1/1	Antivaxers put others at risk so why put the rest of the workforce at risk by employing them. The other other issue is that they are fuckwits so why would you want them in your organisation?
1	Antivaxers, more like natural selection employees
1/1	Antivaxx is appealing because it makes people feel like they have learned a secret conspiracy about money, power & control being run by Big Pharma when the opposite is true!
1/-1	Antivaxxer complained that all the cats at my local shelter are vaccinated. There are diseases which are untreatable in cat’s which can be vaccinated against
1/1	Antivaxxer logic: The bridge across the river has a 0.01% chance of collapsing, so I’ll swim across instead of taking it
1/-1	Antivaxxer: Marco Antivaxxer’s kid: Polio
0/0	Antivaxxers and BTS fans give me life in certain comments ðŸ˜‚ðŸ˜‚ðŸ¤£
1/1	Antivaxxers and covid-hoaxers are such an utterly stupid lot
1/1	Antivaxxers are a dumb breed of people
1	Antivaxxers are a herd of dumb sheep. Due for a good docking and drenching.
1/1	Antivaxxers are just a Bunch of Idiots
1/1	Antivaxxers are quite literally a drain on society
1/1	Antivaxxers are those people who would flip out if you told them that all water contains dihydrogen monoxide and that 100% of people who consume it ultimately die!
1/1	Antivaxxers can go fuck themselves.
1/1	Antivaxxers don't give a fuck about answers, facts, logic, or reason. They're functioning off pure selfish emotions, and nothing more.
1/1	Antivaxxers fake negative results. Antivaxxers lie about getting the vaccine. Antivaxxers are trash. Garbage.
1/1	Antivaxxers hate that they are so wrong.
1/1	Antivaxxers know their main argument is a losing one. This leads to them lying.
1/1	Antivaxxers know they're wrong. They know if they get vaccinated they'd be proven wrong. They're not interested in vaccine education.
1/-1	Antivaxxers played their part too, so many muppets listened to them.
1/1	Antivaxxers should be arrested for child abuse, attempted murder, child neglect, putting a minor at risk and disturbance of peace
1/1	Antivaxxers should be sent back to 1855.
1/1	Antivaxxers thick as bricks. Next they might tell you Jesus is coming back
1/1	Antivaxxers think the syringe and needle is for a horse but they're so tiny it fits in a babies hand.
1/0	Antivaxxers will be the death of themselves
1/0	Antivaxxers witnessed the biggest, fastest mass vaccination program in history, saw the various widespread negative side effects they feared didn't happen at all, and instead of breathing an epic sigh of relief, decided to pretend those negative things actually happened.
1/1	Antt-vaxxers should be arrested and their children taken from them.
0/0	Any Parent stupid enough to put their children in a experimental dna altering jab program, does not deserve to have children.
0/0	Any Person with a well nurished Immunsystem doesn't need this vaccine. I hope it will not made mandatory for everyone.
0/0	Any chance the cell-manufactured spike protein, on exiting the cell membrane, could then instead turn around and plug into the very same cell receptors on the outside of the cell membrane that the whole virus would normally use? Where I'm going with this, is if the answer is 'yes', then what would happen if a cell was then swamped with spikes stuck on it's outside - i.e: would it then look like 'non-self' to our immune system, and come under attack(!), effectively causing some kind of auto-immune disease ? . . . also, you didn't address the allergic deleterious issue with the novel lipid nanoparticle, causing issues in some people . . .
1/1	Any coronavirus vaccine that is approved must go through all the clinical trials and safety checks all other licensed medicines go through. The MHRA follows international standards of safety.
1/1	Any country that doesnt provide a vaccine to all their people for free is hurting themselves by doing so. Glad to see Canada has the right idea!
1/1	Any doctor who refuses the vaccine should drop the ‘Dr’.
0/0	Any group that drags its feet on cancer treatments but pushes through the covid vax can t be trusted.
0/0	Any intelligent person realized this long ago. And, as the #vaccines are new, there is not enough history to determine how long the immunity from them will last. #COVID19 antibodies only last 2 months; so you have to get a shot every 2 months, 6, 12? They don’t know. https://t.co/Q1XMPLdlsQ
0/0	Any long term effects on this vaccine? I won't be taking it.
0/0	Any long term safely studies? I'll give it a miss then
1/1	Any option is a good option rn, we need as many people vaccinated as possible ASAP.
0/0	Any parent that gives this poison to their children all I can say is God have mercy on your soul.
0/0	Any parent that vax their kids is sick in the head.
0/0	Any parent that would inject their kids with that poison should be held on neglect charges!
1/1	Any progress toward prioritizing Indiana teachers for COVID vaccination?
1/1/1	Any side effect is a reasonable pay off for the opportunity to protect ourselves from this virus.
1/1	Any side effects you'll get are temporary and short-lived
1/1	Any smart employer that cares for its employees will require vaccinations
1/1	Any substantial side effects are really rare, much less of a risk than covid. Get the vaccine as soon as you can
1/1/1/1	Any substantial side effects are really rare, much less of a risk than covid. Get the vaccine as soon as you can.
1/1	Any success news of a vaccine is a good news https://t.co/cTeuVEXoMX
1/1	Any success vaccine news is a good news https://t.co/eaVZUpjDil
0/-1	Any test results data to proof what they say? Or should we blindly beleive all what pharma say?
1/1	Any vaccine Dr. Anthony Fauci recommends is one I will get.
1/1	Any vaccine is a better chance of NOT having clots than not getting it at all. Bring back the J&J.
0/0/0/0	Any vaccine that goes from the experimental lab, to production, to distribution in less than 10 months... Is something we should all have confidence in.... Lol
1/1	Any vaccine that passed its trial is better than no vaccine. And one shot is better than no shot. Just focus on vaccinating as many people as possible as fast as possible.
0/0	Any vaccine that took less than 6 years for approval, I will not put in my body. It's insane that we skirted that rule out of fear.
1/-1	Any vaccines that prevent plauge-like diseases should be mandatory.
1/-1	Anybody asked, it patients want to be treated by unvaccinated people?
0/0	Anybody caught covid recently because although news on covid is still circulating I only seem to be seeing vaccinated ppl getting sick.
0/0	Anybody else's YouTube channel filling up with trust us and get the vaccine commentary?
1/1	Anybody ever heard of omicron before we heard omicron? Nobody said the vax would stop the spread of covid, but it slows it down and reduces hospitalization and deaths. Israel is now using a 4th dose to try to stop their daily average death toll going from 0 in December to 38 now
1/1	Anybody find it funny that the same person who says that they're not taking the vaccine because they don't know what's in it is the same person that you see at the fast food drive thru 6 out of 7 days a week??
0/0	Anybody getting the vaccine PERIOD, should be concerned.
0/1	Anybody think about getting an antibody test before considering getting the vaccine??? I mean according to cc studies back in may of 2020 there was more than 10x the amount of ppl getting the virus who had already had it....I don't understand why our nation is so forgetful and spinning in this wheel over and over...
0/-1	Anybody want some free snake oil? Side effects may include, but not limited to, blood clots and death.
1/1	Anybody who refuses vaccine should be denied treatment for covid.
0/0	Anybody willing to get a vaccine that comes out a year after the pandemic starts is an absolute idiot.
1/1	Anyone arguing against vaccines doesn't care about science or logic anyways so it's irrelevant what they will and won't use against you.
1/1	Anyone arguing against vaccines doesn't care about science or logic.
0/0	Anyone believe this WHO bunch anymore???
0/0	Anyone can develop 'long stupidity syndrome' mostly after following the WHO 'recommendations'.
0/0	Anyone else a little wary of a vaccine pumped out this fast?
0/0	Anyone else heard about females being sterilized by the vaccine?
0/0	Anyone else remember when the "grown" up reminded us daily before we walked out the door not to let the other kids pressure us to try drugs..... Yep...good times. I'm still listening Mom and Dad.
0/0	Anyone else's comments keep getting removed?? Anything too "anti-vax" is censored. That is very telling. We are all being duped, people.
0/-1	Anyone have any better ideas. scary part is all the nurses and doctors get it first.
0/0	Anyone hear of natural immunity?
0	Anyone heard about that new spunknic vacine.. you dont need to have the jab you can swallow it ughh
0/-1	Anyone here can have my share....Cheers
1/1	Anyone in the healthcare field should have their license revoked if they won't get this vaccine.
1/1	Anyone not getting vaccinated is obeying the propaganda of the white supremacists, the patriots, etc....Get vaccinated!
1/1	Anyone not wanting to take a vaccination, you're on your own
0/0	Anyone pushing the vaccine at this point is just nuts. There is zero benefit to the vaccine vs your healthy immune.
0/0	Anyone saying they're anxious to get it especially online, is working for big pharma or trolling for government. The government can't fully control you if they don't get you hooked on these jabs. Ask yourself if you made it through 2020 till now and the stats are showing the Rona is leveling out why are you getting it for a thing in which is still mutating? Do you notice how there is no mention by government of taking care of yourself by eating right, and taking vitamins
1/1	Anyone still refusing is definitely someone the military will be better off without. Good news
0/0	Anyone taking a vaccine for a disease that has a 99%+ recovery rate needs their head examined
0/0	Anyone taking any vaccine created in less than a year, not tested on animals, not tested for future birth defects, must be crazy.
1/1	Anyone that choses not to be vaccinated should be on a wait list for hospitalization.
0/0	Anyone that forces you to do anything without your consent is a Criminal. Why isn't it criminal to force the vaccine?
0/0	Anyone that is saying the vax's are safe are lying and obviously being paid to do so, either that or they are just plain stupid.
0/0	Anyone that is still in favor of the COVID "vaccines" is either in denial, ridiculously stupid, or acting with nefarious intent.
0/0	Anyone that thinks this vaccine is a good idea or necessary for everyone to get is a brainwashed zealot.
0/0	Anyone that tries to force me to take anything will end up permanently hurt beyond repair. Some of us are willing to die for our beliefs.
0/0/0	Anyone trying to give me a shot is going to have the worst day ever of their life.
1/1	Anyone using any type of modern medicin shouldnt be to worried about a simple vaccine. Read the disclosier of adhd medicin for example and and see the risks that affect 1 in 10.000. Not 1 in 1.000.000 Ow and one of the risks u have from using ritalin for example, is death and infection in arteries in ur brain.. not just "simple" blood clot. Chill guys its a simple vaccine..
0/0	Anyone want to explain why more people than ever are vaccinated but the rates of covid are still going up??
0/0	Anyone who attempts to physically force me to take a vaccine is going to be met with a dragon like force
1/1	Anyone who does not want to be vaccinated is fine. But then do the world a favor and stay home forever, thank you.
1/1	Anyone who doesn't get the vaccine is a threat to our democracy.
0/0	Anyone who gave these experimental injections to their healthy children, should be arrested for child abuse.
1/1	Anyone who has a fake vaccine card is a giant steaming piece of shit, a coward, and a murderer. Fuck anti vaxxers.
1/1	Anyone who has not yet understood that the pandemic is a problem for society as a whole and that the individual is (inevitably) a part of society will now learn it in a different way.
0/0	Anyone who has this much faith in our govt is a blind fool. Start questioning everything, otherwise you're a sheep being led to slaughter.
0/0	Anyone who injects children with this poison should be criminally charged.
1/1	Anyone who is an active anti-vaxxer and who actively works to sabotage the vaccination campaign and keeps the country in a health crisis, if they catch Covid, as a punishment, they should be isolated and be left to die.
1/1	Anyone who is dumb enough to refuse the vaccine is allowing Darwinism to run it’s course
1/1	Anyone who isn’t vaccinated shouldn’t be allowed in to the Country.
0/-1	Anyone who listens to this and follow it, good luck!
0/-1	Anyone who lost their job due to not taking the jab needs to get their job back and receive back pay.
0/0	Anyone who mandated or continues to mandate Mrna shots should be jailed. The evil in this world runs deep and has to be stopped before its too late.
0/0	Anyone who puts this into their body is certifiably crazy!!!
0	Anyone who questions the narrative on lockdowns or Covid vaccines are smeared as “covidiots” “anti-vaxxers” or “conspiracy theorists” - even if they are humanitarians, taken previous vaccinations or well researched. It’s a repugnant form of opinion suppression and gaslighting.
0/0	Anyone who recieves the vaccine will not inherit the kingdom of heaven. Tell my people to avoid the vaccine. God is warning all His children. This is the end.
0/0	Anyone who takes this shot has a death wish
0/-1	Anyone who thinks bigfoot exists are complete wacko. Believing that the goverment want to kill us all through bio engineered viruses and vaccines, then this believable for me.
1/1	Anyone who thinks that vaccines aren't working against Omicron might want to review the data
0/0	Anyone who took the shoot WILL regret it.
1/-1	Anyone who tried to debunk the excess deaths is in fact responsible for the deaths of every single person that died. I hold them personally responsible for spreading disinformation that caused people to die
1/1	Anyone who wants a shot is getting it in Los Angeles.
0/0	Anyone who wants it ..they can have my dose! I'm not taking it... I don't feel the need to take a vaccine for a virus that has a 99.9 % survival rate
0/0	Anyone who wants to speed up their time up here on earth take the shot
0/0	Anyone who willingly goes out there and allows such poison in their body is absolutely crazy!
0/0	Anyone who would trust the government is retarded and foolish. Conspiracy is the way the world is run why is it so hard to believe. People don’t know their history sadly. Tats why we all act so much like sheep !
0/0	Anyone with an ounce of common sense wouldn't want to be used as a guinea pig for a vaccine that was produced in such a short period of time.
0/0	Anyone with any sense has at least some hesitation. We're talking about a drug that was rushed through, and treats a disease with a 99% susrvival rate
0/0	Anyone with half a brain cell could see the jab roll out had zero impact on the fatality rate (deaths divided by cases of COVID). And the 'curves' were unchanged by it (meaning it didn't stop the spread). There was also plenty of 'breakthrough' cases that showed it didn't stop the spread. I'm an unvaccinated healthcare worker who is embarrassed that colleagues missed the clear signs. Considering this utter failure of the healthcare industry I'm not sure I want to remain in this business. I'm here to help people, not hurt them. I have spent a career telling patients we aren't hiding the cures so we can get rich off treating illnesses. This was a blatant slap in the face to everyone.
1/1	Anyone without a brain says that you shouldnt get vaccinate. They are lying
0/0	Anyone would think it was all about money. But then I'm just a Conspiracy Theorist!
0/0	Anyone, Please help me. I am in a "discussion" with my family about the dangers of the vax. One daughter,PHD, is running circles around me with data points. I am looking for something, preferably a study, she will accept as proof. They want to vax my grandchildren.
1/1	Anything above 90% is an A+. So A+ you scientists!
1/0	Anything and everything can kill you if you look hard for it. Flu could technically kill me too
